worker_bbox,author,author_id,img_name,weight,cluster,category,sam_conf,sam_bbox
[235. 226. 437. 362.],kenan,17,000000455219.jpg,,,牛cow,0.96121097,[242. 224. 436. 360.]
[312. 226. 498. 342.],kenan,17,000000455219.jpg,,,牛cow,0.9352557,[361. 227. 496. 338.]
[473. 211. 545. 370.],kenan,17,000000455219.jpg,,,人person,0.98342896,[473. 203. 545. 369.]
[307. 202. 335. 227.],kenan,17,000000455219.jpg,,,人person,0.9205512,[311. 198. 332. 230.]
[238. 224. 442. 367.],LR,18,000000455219.jpg,,,牛cow,0.96371174,[242. 224. 436. 360.]
[313. 219. 505. 344.],LR,18,000000455219.jpg,,,牛cow,0.9424428,[337. 220. 497. 338.]
[305. 196. 347. 239.],LR,18,000000455219.jpg,,,人person,0.90458584,[310. 197. 332. 234.]
[469. 203. 549. 372.],LR,18,000000455219.jpg,,,人person,0.98487747,[473. 203. 545. 369.]
[241. 213. 437. 359.],feiyuhuang,19,000000455219.jpg,,,牛cow,0.9604558,[240. 221. 436. 360.]
[317. 223. 510. 363.],feiyuhuang,19,000000455219.jpg,,,牛cow,0.9526668,[338. 220. 497. 338.]
[465. 195. 545. 370.],feiyuhuang,19,000000455219.jpg,,,人person,0.98230445,[473. 203. 545. 369.]
[303. 182. 342. 239.],feiyuhuang,19,000000455219.jpg,,,人person,0.89810896,[310. 197. 332. 233.]
[242. 215. 431. 378.],peter,25,000000455219.jpg,,,牛cow,0.9606278,[240. 223. 436. 360.]
[312. 214. 505. 341.],peter,25,000000455219.jpg,,,牛cow,0.9435848,[328. 220. 497. 338.]
[464. 198. 559. 375.],peter,25,000000455219.jpg,,,人person,0.97775614,[473. 203. 545. 369.]
[300. 192. 343. 260.],peter,25,000000455219.jpg,,,人person,0.88906944,[310. 197. 332. 234.]
[461. 200. 549. 376.],zhijiachen,24,000000455219.jpg,,,人person,0.97500527,[473. 203. 545. 370.]
[307. 195. 338. 233.],zhijiachen,24,000000455219.jpg,,,人person,0.9136406,[311. 197. 332. 232.]
[231. 216. 439. 364.],zhijiachen,24,000000455219.jpg,,,牛cow,0.9635163,[240. 221. 436. 360.]
[323. 222. 492. 343.],zhijiachen,24,000000455219.jpg,,,牛cow,0.9361614,[337. 220. 496. 338.]
[461. 233. 616. 406.],czhangcn,11,000000580418.jpg,,,牛cow,0.9720028,[449. 219. 589. 422.]
[415. 222. 467. 325.],czhangcn,11,000000580418.jpg,,,牛cow,0.88844657,[423. 225. 470. 312.]
[ 70. 258. 410. 415.],czhangcn,11,000000580418.jpg,,,牛cow,0.98343694,[ 71. 251. 362. 426.]
[  0. 164. 256. 373.],czhangcn,11,000000580418.jpg,,,牛cow,0.94506717,[  0. 175. 163. 363.]
[120. 188. 271. 295.],czhangcn,11,000000580418.jpg,,,汽车car,0.9435543,[153. 207. 245. 259.]
[547. 218. 601. 332.],czhangcn,11,000000580418.jpg,,,汽车car,0.84496665,[565. 233. 608. 342.]
[604. 219. 640. 372.],czhangcn,11,000000580418.jpg,,,汽车car,0.973712,[599. 255. 639. 360.]
[462. 207. 589. 422.],gujiale,8,000000580418.jpg,,,牛cow,0.9755727,[448. 219. 589. 423.]
[415. 218. 502. 390.],gujiale,8,000000580418.jpg,,,牛cow,0.9447283,[423. 225. 494. 391.]
[ 68. 248. 368. 427.],gujiale,8,000000580418.jpg,,,牛cow,0.9849552,[ 71. 251. 362. 426.]
[  1. 174. 163. 428.],gujiale,8,000000580418.jpg,,,牛cow,0.97193813,[  0. 175. 163. 426.]
[604. 252. 640. 368.],gujiale,8,000000580418.jpg,,,汽车car,0.9762081,[599. 255. 639. 360.]
[560. 245. 629. 344.],gujiale,8,000000580418.jpg,,,汽车car,0.9492954,[569. 249. 625. 342.]
[441. 224. 593. 427.],qwjone1,14,000000580418.jpg,,,牛cow,0.9820431,[443. 219. 589. 423.]
[ 72. 253. 366. 428.],qwjone1,14,000000580418.jpg,,,牛cow,0.9841019,[ 71. 251. 362. 426.]
[  0. 172. 163. 428.],qwjone1,14,000000580418.jpg,,,牛cow,0.97203374,[  0. 175. 163. 426.]
[153. 207. 246. 261.],qwjone1,14,000000580418.jpg,,,汽车car,0.96955514,[154. 207. 245. 259.]
[601. 244. 640. 364.],qwjone1,14,000000580418.jpg,,,汽车car,0.9773794,[598. 255. 639. 360.]
[420. 221. 541. 392.],qwjone1,14,000000580418.jpg,,,牛cow,0.9611758,[423. 225. 494. 391.]
[567. 249. 627. 344.],qwjone1,14,000000580418.jpg,,,汽车car,0.9515525,[569. 249. 625. 342.]
[  0. 173. 161. 428.],yonghao,9,000000580418.jpg,,,牛cow,0.9715493,[  0. 175. 163. 426.]
[ 68. 246. 368. 425.],yonghao,9,000000580418.jpg,,,牛cow,0.9852489,[ 71. 251. 362. 426.]
[150. 208. 248. 261.],yonghao,9,000000580418.jpg,,,汽车car,0.9694915,[154. 207. 245. 259.]
[441. 219. 594. 425.],yonghao,9,000000580418.jpg,,,牛cow,0.9807949,[443. 219. 589. 423.]
[418. 224. 503. 392.],yonghao,9,000000580418.jpg,,,牛cow,0.9464935,[423. 225. 494. 391.]
[475. 225. 493. 239.],yonghao,9,000000580418.jpg,,,汽车car,0.9181632,[476. 227. 490. 239.]
[599. 254. 640. 361.],yonghao,9,000000580418.jpg,,,汽车car,0.9756553,[598. 255. 639. 360.]
[566. 250. 624. 345.],yonghao,9,000000580418.jpg,,,汽车car,0.9539614,[569. 249. 625. 342.]
[ 67. 247. 365. 428.],wuyang,15,000000580418.jpg,,,牛cow,0.98528814,[ 71. 251. 362. 426.]
[  0. 174. 165. 428.],wuyang,15,000000580418.jpg,,,牛cow,0.9726622,[  0. 175. 163. 426.]
[148. 208. 244. 262.],wuyang,15,000000580418.jpg,,,汽车car,0.96849597,[154. 207. 245. 259.]
[442. 217. 592. 424.],wuyang,15,000000580418.jpg,,,牛cow,0.98126554,[443. 219. 589. 423.]
[421. 223. 500. 392.],wuyang,15,000000580418.jpg,,,牛cow,0.9474783,[423. 225. 494. 391.]
[598. 242. 640. 364.],wuyang,15,000000580418.jpg,,,汽车car,0.9758421,[598. 255. 639. 360.]
[550. 246. 640. 342.],wuyang,15,000000580418.jpg,,,汽车car,0.9613985,[569. 249. 632. 342.]
[442. 213. 591. 424.],Wenshuo ZHANG,16,000000580418.jpg,,,牛cow,0.9813061,[443. 219. 589. 423.]
[417. 221. 476. 305.],Wenshuo ZHANG,16,000000580418.jpg,,,牛cow,0.9376298,[423. 225. 470. 312.]
[ 66. 251. 365. 428.],Wenshuo ZHANG,16,000000580418.jpg,,,牛cow,0.98449117,[ 71. 251. 362. 426.]
[  0. 178. 161. 428.],Wenshuo ZHANG,16,000000580418.jpg,,,牛cow,0.9719415,[  0. 175. 163. 426.]
[440. 219. 592. 423.],kenan,17,000000580418.jpg,,,牛cow,0.9820442,[443. 219. 589. 423.]
[421. 225. 491. 304.],kenan,17,000000580418.jpg,,,牛cow,0.9422355,[423. 225. 470. 311.]
[ 70. 252. 365. 428.],kenan,17,000000580418.jpg,,,牛cow,0.9842434,[ 71. 251. 362. 426.]
[  0. 171. 165. 428.],kenan,17,000000580418.jpg,,,汽车car,0.9726568,[  0. 175. 163. 426.]
[599. 250. 640. 362.],kenan,17,000000580418.jpg,,,汽车car,0.97676826,[598. 255. 639. 360.]
[161. 216. 249. 260.],kenan,17,000000580418.jpg,,,汽车car,0.9422841,[155. 208. 245. 259.]
[  0. 170. 166. 427.],LR,18,000000580418.jpg,,,牛cow,0.9727069,[  0. 175. 163. 426.]
[ 69. 248. 367. 426.],LR,18,000000580418.jpg,,,牛cow,0.98498684,[ 71. 251. 362. 426.]
[419. 222. 516. 393.],LR,18,000000580418.jpg,,,牛cow,0.95058143,[423. 225. 494. 391.]
[443. 219. 594. 425.],LR,18,000000580418.jpg,,,牛cow,0.9805757,[443. 219. 589. 423.]
[599. 247. 640. 369.],LR,18,000000580418.jpg,,,汽车car,0.976439,[598. 255. 639. 360.]
[565. 246. 630. 340.],LR,18,000000580418.jpg,,,汽车car,0.9485594,[569. 249. 625. 342.]
[612. 249. 640. 286.],LR,18,000000580418.jpg,,,汽车car,0.6488253,[615. 250. 639. 272.]
[ 73. 249. 361. 428.],feiyuhuang,19,000000580418.jpg,,,牛cow,0.9852083,[ 71. 251. 362. 426.]
[  0. 172. 165. 428.],feiyuhuang,19,000000580418.jpg,,,牛cow,0.9726613,[  0. 175. 163. 426.]
[421. 224. 470. 313.],feiyuhuang,19,000000580418.jpg,,,牛cow,0.93492746,[423. 225. 470. 312.]
[471. 212. 590. 426.],feiyuhuang,19,000000580418.jpg,,,牛cow,0.9769552,[468. 219. 589. 422.]
[ 70. 251. 368. 428.],guo,12,000000580418.jpg,,,牛cow,0.98428255,[ 71. 251. 362. 426.]
[419. 212. 591. 428.],guo,12,000000580418.jpg,,,牛cow,0.94498086,[440. 219. 589. 423.]
[  0. 170. 169. 421.],guo,12,000000580418.jpg,,,汽车car,0.9730229,[  0. 175. 163. 426.]
[174. 191. 250. 265.],guo,12,000000580418.jpg,,,汽车car,0.91269755,[165. 210. 245. 259.]
[578. 247. 640. 368.],guo,12,000000580418.jpg,,,汽车car,0.7125947,[595. 256. 639. 360.]
[ 71. 246. 368. 428.],peter,25,000000580418.jpg,,,牛cow,0.98522425,[ 71. 251. 362. 426.]
[444. 218. 591. 428.],peter,25,000000580418.jpg,,,牛cow,0.9809556,[443. 219. 589. 423.]
[413. 220. 504. 399.],peter,25,000000580418.jpg,,,牛cow,0.9457265,[423. 225. 494. 391.]
[  4. 156. 165. 428.],peter,25,000000580418.jpg,,,牛cow,0.97348773,[  0. 175. 163. 426.]
[ 64. 252. 368. 428.],zhijiachen,24,000000580418.jpg,,,牛cow,0.9842628,[ 71. 251. 362. 426.]
[437. 219. 591. 425.],zhijiachen,24,000000580418.jpg,,,牛cow,0.9827688,[443. 219. 589. 423.]
[419. 220. 506. 393.],zhijiachen,24,000000580418.jpg,,,牛cow,0.94819355,[423. 225. 494. 391.]
[  0. 171. 167. 428.],zhijiachen,24,000000580418.jpg,,,牛cow,0.97319794,[  0. 175. 163. 426.]
[149. 205. 248. 264.],zhijiachen,24,000000580418.jpg,,,汽车car,0.9690465,[154. 207. 245. 259.]
[596. 250. 640. 369.],zhijiachen,24,000000580418.jpg,,,汽车car,0.97437984,[598. 255. 639. 360.]
[569. 246. 631. 342.],zhijiachen,24,000000580418.jpg,,,汽车car,0.94950664,[569. 249. 625. 342.]
[200.  59. 411. 281.],czhangcn,11,000000355240.jpg,,,狗dog,0.9726062,[197.  60. 372. 280.]
[108.  82. 197. 232.],czhangcn,11,000000355240.jpg,,,狗dog,0.8620734,[135.  90. 199. 240.]
[ 67.  23. 210. 360.],czhangcn,11,000000355240.jpg,,,人person,0.90953064,[103.  40. 195. 358.]
[191.  57. 380. 286.],gujiale,8,000000355240.jpg,,,狗dog,0.9684148,[197.  60. 372. 280.]
[194.  58. 376. 282.],qwjone1,14,000000355240.jpg,,,狗dog,0.9679589,[197.  60. 372. 280.]
[103.  42. 205. 360.],qwjone1,14,000000355240.jpg,,,人person,0.9309128,[103.  46. 195. 359.]
[134.  87. 232. 241.],qwjone1,14,000000355240.jpg,,,狗dog,0.9629023,[134.  90. 223. 241.]
[194.  58. 374. 286.],yonghao,9,000000355240.jpg,,,狗dog,0.9682667,[197.  60. 372. 280.]
[130.  87. 232. 243.],yonghao,9,000000355240.jpg,,,汽车car,0.9636258,[134.  90. 223. 241.]
[428.  85. 611. 166.],yonghao,9,000000355240.jpg,,,汽车car,0.9226512,[458.  92. 609. 124.]
[105.  52. 202. 360.],yonghao,9,000000355240.jpg,,,人person,0.93597054,[103.  46. 195. 359.]
[258.   9. 531. 360.],yonghao,9,000000355240.jpg,,,人person,0.639796,[268.   0. 365. 358.]
[191.  57. 377. 283.],wuyang,15,000000355240.jpg,,,狗dog,0.9683481,[197.  60. 372. 280.]
[131.  90. 237. 244.],wuyang,15,000000355240.jpg,,,狗dog,0.9626999,[134.  90. 223. 241.]
[101.  43. 211. 360.],wuyang,15,000000355240.jpg,,,人person,0.9207417,[103.  46. 195. 358.]
[195.  57. 377. 283.],Wenshuo ZHANG,16,000000355240.jpg,,,狗dog,0.967847,[197.  60. 372. 280.]
[136.  88. 223. 243.],Wenshuo ZHANG,16,000000355240.jpg,,,狗dog,0.9558146,[134.  90. 223. 241.]
[191.  57. 372. 280.],kenan,17,000000355240.jpg,,,狗dog,0.9683564,[197.  60. 372. 280.]
[134.  91. 226. 242.],kenan,17,000000355240.jpg,,,狗dog,0.9579928,[134.  90. 223. 241.]
[190.  58. 385. 282.],LR,18,000000355240.jpg,,,狗dog,0.9678708,[197.  60. 372. 280.]
[131.  87. 230. 245.],LR,18,000000355240.jpg,,,狗dog,0.96355456,[134.  90. 223. 241.]
[ 99.  47. 203. 360.],LR,18,000000355240.jpg,,,人person,0.9313742,[103.  46. 195. 359.]
[  0.  83.  41. 101.],LR,18,000000355240.jpg,,,汽车car,0.87827575,[  0.  86.  40. 104.]
[ 31.  82.  62. 101.],LR,18,000000355240.jpg,,,汽车car,0.79498994,[ 39.  84.  66. 101.]
[ 54.  82.  85. 101.],LR,18,000000355240.jpg,,,汽车car,0.8203058,[ 52.  83.  73. 102.]
[ 84.  82. 106. 104.],LR,18,000000355240.jpg,,,汽车car,0.84995216,[ 87.  84. 109. 104.]
[319.  90. 616. 182.],LR,18,000000355240.jpg,,,汽车car,0.5548523,[360.  92. 604. 193.]
[279.   9. 535. 355.],LR,18,000000355240.jpg,,,人person,0.67708,[286.   0. 365. 358.]
[578.  86. 639. 256.],LR,18,000000355240.jpg,,,人person,0.95272815,[593.  88. 639. 261.]
[194.  56. 375. 281.],feiyuhuang,19,000000355240.jpg,,,狗dog,0.9679562,[197.  60. 372. 280.]
[132.  93. 224. 244.],feiyuhuang,19,000000355240.jpg,,,狗dog,0.9559159,[134.  90. 223. 241.]
[192.  59. 392. 279.],guo,12,000000355240.jpg,,,狗dog,0.9665915,[197.  60. 372. 280.]
[186.  50. 376. 288.],peter,25,000000355240.jpg,,,狗dog,0.9698796,[197.  60. 372. 280.]
[ 96.  73. 240. 246.],peter,25,000000355240.jpg,,,狗dog,0.93015635,[116.  90. 223. 241.]
[191.  57. 382. 288.],zhijiachen,24,000000355240.jpg,,,狗dog,0.96840847,[197.  60. 372. 280.]
[131.  78. 228. 241.],zhijiachen,24,000000355240.jpg,,,狗dog,0.9662734,[134.  90. 223. 241.]
[434.  97. 622. 181.],zhijiachen,24,000000355240.jpg,,,汽车car,0.7865637,[445.  92. 609. 161.]
[257.  18. 532. 360.],zhijiachen,24,000000355240.jpg,,,人person,0.58663356,[274.   0. 365. 358.]
[ 93.  48. 204. 360.],zhijiachen,24,000000355240.jpg,,,人person,0.93127024,[103.  46. 195. 359.]
[236.  11. 498. 244.],czhangcn,11,000000022892.jpg,,,猫cat,0.9829798,[238.  24. 499. 250.]
[ 25.  68. 243. 284.],czhangcn,11,000000022892.jpg,,,狗dog,0.88613695,[ 39.  78. 245. 280.]
[231.  24. 500. 252.],gujiale,8,000000022892.jpg,,,猫cat,0.99036515,[238.  24. 499. 250.]
[ 36.  71. 288. 287.],gujiale,8,000000022892.jpg,,,狗dog,0.9844736,[ 39.  78. 287. 291.]
[226.  25. 500. 252.],qwjone1,14,000000022892.jpg,,,猫cat,0.99005127,[238.  24. 499. 250.]
[ 35.  75. 290. 293.],qwjone1,14,000000022892.jpg,,,狗dog,0.98452365,[ 39.  78. 287. 291.]
[236.  22. 500. 254.],yonghao,9,000000022892.jpg,,,猫cat,0.9903091,[238.  24. 499. 250.]
[ 34.  76. 290. 296.],yonghao,9,000000022892.jpg,,,狗dog,0.9847847,[ 39.  78. 287. 291.]
[237.  22. 500. 255.],wuyang,15,000000022892.jpg,,,猫cat,0.99032336,[238.  24. 499. 250.]
[ 36.  75. 288. 294.],wuyang,15,000000022892.jpg,,,狗dog,0.98455405,[ 39.  78. 287. 291.]
[ 38.  79. 290. 294.],Wenshuo ZHANG,16,000000022892.jpg,,,猫cat,0.98468834,[ 39.  78. 287. 291.]
[239.  28. 500. 253.],Wenshuo ZHANG,16,000000022892.jpg,,,猫cat,0.9900598,[238.  24. 499. 250.]
[ 12. 150. 267. 344.],kenan,17,000000022892.jpg,,,猫cat,0.88048255,[ 23. 110. 241. 333.]
[237.  23. 500. 250.],kenan,17,000000022892.jpg,,,猫cat,0.99086404,[238.  24. 499. 250.]
[235.  20. 499. 255.],LR,18,000000022892.jpg,,,猫cat,0.98980117,[238.  24. 499. 250.]
[ 33.  70. 292. 296.],LR,18,000000022892.jpg,,,狗dog,0.98509926,[ 39.  78. 287. 291.]
[ 32.  72. 289. 292.],feiyuhuang,19,000000022892.jpg,,,狗dog,0.9848659,[ 39.  78. 287. 291.]
[235.  16. 500. 253.],feiyuhuang,19,000000022892.jpg,,,羊sheep,0.98850244,[238.  24. 499. 250.]
[240.  24. 500. 250.],guo,12,000000022892.jpg,,,猫cat,0.9908341,[238.  24. 499. 250.]
[ 39.  78. 286. 291.],guo,12,000000022892.jpg,,,狗dog,0.9844456,[ 39.  78. 287. 291.]
[ 29.  78. 288. 280.],peter,25,000000022892.jpg,,,狗dog,0.98511916,[ 39.  78. 287. 291.]
[233.  27. 500. 258.],peter,25,000000022892.jpg,,,猫cat,0.9887137,[238.  24. 499. 251.]
[233.  24. 500. 260.],zhijiachen,24,000000022892.jpg,,,猫cat,0.9881306,[238.  24. 499. 251.]
[ 11. 199. 236. 405.],zhijiachen,24,000000022892.jpg,,,狗dog,0.582303,[ 23. 186. 187. 333.]
[233. 104. 472. 244.],czhangcn,11,000000010363.jpg,,,猫cat,0.97783726,[246. 109. 465. 242.]
[107.  29. 640. 358.],czhangcn,11,000000010363.jpg,,,汽车car,0.97498065,[ 94.  32. 639. 359.]
[243. 104. 468. 244.],gujiale,8,000000010363.jpg,,,猫cat,0.9765007,[246. 109. 465. 242.]
[ 82.  29. 640. 359.],gujiale,8,000000010363.jpg,,,汽车car,0.9757701,[ 94.  32. 639. 359.]
[246. 110. 466. 249.],qwjone1,14,000000010363.jpg,,,猫cat,0.9750929,[246. 109. 465. 242.]
[ 91.  32. 640. 361.],qwjone1,14,000000010363.jpg,,,汽车car,0.97557205,[ 94.  32. 639. 359.]
[246. 105. 470. 244.],yonghao,9,000000010363.jpg,,,猫cat,0.9759035,[246. 109. 465. 242.]
[ 92.  31. 640. 361.],yonghao,9,000000010363.jpg,,,汽车car,0.97530246,[ 94.  32. 639. 359.]
[239. 102. 473. 244.],wuyang,15,000000010363.jpg,,,猫cat,0.97723603,[246. 109. 465. 242.]
[ 91.  24. 640. 361.],wuyang,15,000000010363.jpg,,,汽车car,0.9737131,[ 94.  32. 639. 359.]
[244. 106. 466. 243.],Wenshuo ZHANG,16,000000010363.jpg,,,猫cat,0.97641313,[246. 109. 465. 242.]
[242. 106. 465. 243.],kenan,17,000000010363.jpg,,,猫cat,0.9767815,[246. 109. 465. 242.]
[ 93.  27. 637. 361.],kenan,17,000000010363.jpg,,,汽车car,0.9741613,[ 94.  32. 639. 359.]
[241. 106. 476. 243.],LR,18,000000010363.jpg,,,猫cat,0.976989,[246. 109. 465. 242.]
[ 91.  26. 639. 361.],LR,18,000000010363.jpg,,,汽车car,0.97417456,[ 94.  32. 639. 359.]
[247. 107. 469. 246.],feiyuhuang,19,000000010363.jpg,,,猫cat,0.975356,[246. 109. 465. 242.]
[248. 100. 470. 243.],guo,12,000000010363.jpg,,,猫cat,0.97585833,[246. 109. 465. 242.]
[ 96.  25. 640. 361.],guo,12,000000010363.jpg,,,汽车car,0.9737908,[ 94.  32. 639. 359.]
[243. 107. 467. 245.],zhijiachen,24,000000010363.jpg,,,猫cat,0.97622323,[246. 109. 465. 242.]
[ 89.  31. 640. 361.],zhijiachen,24,000000010363.jpg,,,汽车car,0.9755922,[ 94.  32. 639. 359.]
[235. 105. 460. 236.],peter,25,000000010363.jpg,,,猫cat,0.97892565,[246. 109. 464. 242.]
[ 95.  30. 640. 361.],peter,25,000000010363.jpg,,,汽车car,0.9749065,[ 94.  32. 639. 359.]
[ 17.  68. 191. 235.],czhangcn,11,000000241326.jpg,,,猫cat,0.99594605,[ 27.  86. 175. 227.]
[284. 178. 465. 375.],czhangcn,11,000000241326.jpg,,,狗dog,0.9969635,[303. 190. 465. 373.]
[ 22.  81. 181. 230.],gujiale,8,000000241326.jpg,,,猫cat,0.99428874,[ 27.  86. 175. 227.]
[319. 235. 468. 374.],gujiale,8,000000241326.jpg,,,狗dog,0.9786846,[329. 238. 465. 373.]
[ 18.  84. 177. 225.],qwjone1,14,000000241326.jpg,,,猫cat,0.99363935,[ 27.  86. 175. 227.]
[295. 185. 469. 375.],qwjone1,14,000000241326.jpg,,,狗dog,0.99504876,[303. 190. 465. 373.]
[ 26.  84. 179. 230.],yonghao,9,000000241326.jpg,,,猫cat,0.99399686,[ 27.  86. 175. 227.]
[301. 190. 467. 375.],yonghao,9,000000241326.jpg,,,狗dog,0.9919874,[303. 190. 465. 373.]
[ 25.  82. 177. 231.],wuyang,15,000000241326.jpg,,,猫cat,0.9942296,[ 27.  86. 175. 227.]
[300. 186. 468. 375.],wuyang,15,000000241326.jpg,,,狗dog,0.9927794,[303. 190. 465. 373.]
[ 28.  81. 177. 229.],Wenshuo ZHANG,16,000000241326.jpg,,,猫cat,0.9936903,[ 27.  86. 175. 227.]
[298. 182. 468. 375.],Wenshuo ZHANG,16,000000241326.jpg,,,狗dog,0.9957768,[303. 190. 465. 373.]
[ 27.  85. 175. 228.],kenan,17,000000241326.jpg,,,猫cat,0.99334466,[ 27.  86. 175. 227.]
[300. 187. 468. 375.],kenan,17,000000241326.jpg,,,狗dog,0.99237543,[303. 190. 465. 373.]
[ 24.  82. 176. 228.],LR,18,000000241326.jpg,,,猫cat,0.99400556,[ 27.  86. 175. 227.]
[293. 183. 472. 375.],LR,18,000000241326.jpg,,,狗dog,0.9964331,[303. 190. 465. 373.]
[ 29.  75. 177. 228.],feiyuhuang,19,000000241326.jpg,,,猫cat,0.99341965,[ 27.  86. 175. 227.]
[300. 191. 469. 374.],feiyuhuang,19,000000241326.jpg,,,狗dog,0.99230635,[303. 190. 465. 373.]
[ 26.  84. 176. 227.],guo,12,000000241326.jpg,,,狗dog,0.9937539,[ 27.  86. 175. 227.]
[316. 238. 468. 375.],guo,12,000000241326.jpg,,,狗dog,0.9787841,[329. 238. 465. 373.]
[ 40.  64. 171. 244.],peter,25,000000241326.jpg,,,猫cat,0.9847398,[ 27.  86. 175. 227.]
[284. 177. 470. 375.],peter,25,000000241326.jpg,,,狗dog,0.9987316,[303. 190. 465. 373.]
[299. 184. 472. 375.],zhijiachen,24,000000241326.jpg,,,狗dog,0.99451506,[303. 190. 465. 373.]
[ 23.  86. 178. 227.],zhijiachen,24,000000241326.jpg,,,猫cat,0.9933809,[ 27.  86. 175. 227.]
[ 18. 108. 345. 313.],czhangcn,11,000000332901.jpg,,,人person,0.896776,[  0. 121. 342. 288.]
[354. 106. 618. 316.],czhangcn,11,000000332901.jpg,,,羊sheep,0.9533495,[345. 112. 637. 291.]
[181.  29. 221. 108.],czhangcn,11,000000332901.jpg,,,人person,0.96251106,[192.  38. 221. 105.]
[219.  57. 263. 101.],czhangcn,11,000000332901.jpg,,,人person,0.7137824,[224.  59. 256. 102.]
[421.  58. 445.  92.],czhangcn,11,000000332901.jpg,,,人person,0.8937308,[423.  68. 440.  93.]
[478.  52. 502.  95.],czhangcn,11,000000332901.jpg,,,人person,0.7422856,[480.  64. 500.  90.]
[157.  61. 180. 100.],czhangcn,11,000000332901.jpg,,,人person,0.8511972,[165.  57. 177.  93.]
[  1. 120. 345. 296.],gujiale,8,000000332901.jpg,,,羊sheep,0.9398564,[  0. 121. 342. 290.]
[351. 111. 633. 270.],gujiale,8,000000332901.jpg,,,羊sheep,0.96637887,[345. 112. 639. 287.]
[192.  39. 225. 103.],qwjone1,14,000000332901.jpg,,,人person,0.9660377,[192.  38. 221. 105.]
[  0. 121. 345. 293.],qwjone1,14,000000332901.jpg,,,羊sheep,0.9425769,[  0. 121. 342. 290.]
[353. 111. 640. 254.],qwjone1,14,000000332901.jpg,,,羊sheep,0.9445915,[347. 112. 639. 266.]
[483.  62. 495.  88.],qwjone1,14,000000332901.jpg,,,人person,0.8400506,[482.  65. 491.  89.]
[425.  65. 442.  93.],qwjone1,14,000000332901.jpg,,,人person,0.9428037,[423.  68. 440.  93.]
[224.  61. 239.  98.],qwjone1,14,000000332901.jpg,,,人person,0.94717044,[224.  60. 238. 103.]
[42. 46. 67. 92.],qwjone1,14,000000332901.jpg,,,人person,0.8637756,[45. 49. 68. 89.]
[162.  71. 178.  93.],qwjone1,14,000000332901.jpg,,,人person,0.9050679,[165.  73. 176.  93.]
[379.  60. 396.  81.],qwjone1,14,000000332901.jpg,,,人person,0.861496,[380.  61. 393.  81.]
[  1. 119. 346. 293.],yonghao,9,000000332901.jpg,,,羊sheep,0.94058454,[  0. 121. 342. 290.]
[355. 110. 640. 267.],yonghao,9,000000332901.jpg,,,羊sheep,0.9602704,[345. 112. 639. 287.]
[188.  38. 225. 106.],yonghao,9,000000332901.jpg,,,人person,0.96536577,[192.  38. 221. 105.]
[215.  80. 238. 106.],yonghao,9,000000332901.jpg,,,人person,0.8985363,[217.  81. 235. 104.]
[220.  59. 241. 103.],yonghao,9,000000332901.jpg,,,人person,0.9422768,[224.  60. 238. 103.]
[371.  62. 401.  99.],yonghao,9,000000332901.jpg,,,人person,0.8777162,[369.  62. 397.  97.]
[  0. 115. 343. 293.],wuyang,15,000000332901.jpg,,,羊sheep,0.9398265,[  0. 121. 342. 290.]
[346. 106. 640. 295.],wuyang,15,000000332901.jpg,,,羊sheep,0.9700799,[345. 112. 639. 291.]
[286. 174. 373. 278.],wuyang,15,000000332901.jpg,,,羊sheep,0.8768985,[283. 175. 357. 274.]
[  0. 120. 343. 289.],Wenshuo ZHANG,16,000000332901.jpg,,,羊sheep,0.94331264,[  0. 121. 342. 290.]
[351. 113. 640. 259.],Wenshuo ZHANG,16,000000332901.jpg,,,羊sheep,0.946123,[346. 112. 639. 269.]
[  0. 120. 347. 291.],kenan,17,000000332901.jpg,,,羊sheep,0.94344616,[  0. 121. 342. 290.]
[358. 110. 640. 255.],kenan,17,000000332901.jpg,,,羊sheep,0.9398963,[348. 112. 639. 266.]
[185.  35. 221. 105.],kenan,17,000000332901.jpg,,,人person,0.9672066,[192.  38. 221. 105.]
[224.  55. 239. 104.],kenan,17,000000332901.jpg,,,人person,0.943229,[224.  60. 238. 103.]
[  0. 121. 345. 293.],LR,18,000000332901.jpg,,,羊sheep,0.9425769,[  0. 121. 342. 290.]
[353. 111. 640. 256.],LR,18,000000332901.jpg,,,羊sheep,0.9438762,[347. 112. 639. 267.]
[188.  37. 220. 108.],LR,18,000000332901.jpg,,,人person,0.96904105,[192.  38. 221. 105.]
[214.  78. 236. 108.],LR,18,000000332901.jpg,,,人person,0.91006637,[217.  80. 235. 104.]
[217.  56. 244. 104.],LR,18,000000332901.jpg,,,人person,0.90717435,[224.  60. 238. 103.]
[159.  68. 179. 103.],LR,18,000000332901.jpg,,,人person,0.8694624,[165.  71. 177. 105.]
[ 44.  48.  70. 112.],LR,18,000000332901.jpg,,,人person,0.8333888,[ 43.  49.  68. 113.]
[ 57.  51.  85. 110.],LR,18,000000332901.jpg,,,人person,0.8346843,[ 52.  51.  91. 111.]
[373.  56. 397.  98.],LR,18,000000332901.jpg,,,人person,0.8975357,[379.  61. 397.  97.]
[421.  61. 445.  97.],LR,18,000000332901.jpg,,,人person,0.9164109,[423.  68. 440.  93.]
[477.  58. 498.  89.],LR,18,000000332901.jpg,,,人person,0.71647,[480.  64. 499.  90.]
